country,latitude,longitude,year,t2m_celsius,source
Turks and Caicos Islands,21.75,-71.5833,201913,27.31,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202001,25.45,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202002,25.62,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202003,25.0,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202004,26.47,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202005,27.63,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202006,28.63,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202007,29.1,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202008,29.06,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202009,29.16,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202010,28.95,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202011,27.32,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202012,26.15,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202013,27.38,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202101,25.67,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202102,25.68,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202103,25.37,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202104,25.84,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202105,27.13,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202106,27.76,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202107,28.39,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202108,28.82,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202109,29.08,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202110,28.64,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202111,27.64,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202112,26.65,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202113,27.23,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202201,25.68,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202202,25.44,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202203,25.91,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202204,25.89,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202205,26.92,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202206,28.07,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202207,28.54,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202208,28.96,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202209,29.11,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202210,28.35,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202211,27.67,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202212,26.3,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202213,27.25,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202301,25.52,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202302,25.33,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202303,25.28,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202304,26.1,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202305,27.73,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202306,28.95,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202307,29.54,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202308,29.8,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202309,29.89,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202310,29.6,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202311,28.19,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202312,26.45,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202313,27.71,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202401,25.8,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202402,24.73,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202403,25.4,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202404,25.77,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202405,27.12,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202406,28.7,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202407,29.39,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202408,29.5,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202409,29.85,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202410,29.29,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202411,27.53,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202412,26.09,NASA POWER
Turks and Caicos Islands,21.75,-71.5833,202413,27.44,NASA POWER
Tuvalu,-8.0,178.0,201501,28.79,NASA POWER
Tuvalu,-8.0,178.0,201502,28.21,NASA POWER
Tuvalu,-8.0,178.0,201503,28.37,NASA POWER
Tuvalu,-8.0,178.0,201504,28.38,NASA POWER
Tuvalu,-8.0,178.0,201505,28.89,NASA POWER
Tuvalu,-8.0,178.0,201506,28.95,NASA POWER
Tuvalu,-8.0,178.0,201507,28.51,NASA POWER
Tuvalu,-8.0,178.0,201508,28.18,NASA POWER
Tuvalu,-8.0,178.0,201509,28.49,NASA POWER
Tuvalu,-8.0,178.0,201510,28.62,NASA POWER
Tuvalu,-8.0,178.0,201511,28.34,NASA POWER
Tuvalu,-8.0,178.0,201512,28.54,NASA POWER
Tuvalu,-8.0,178.0,201513,28.52,NASA POWER
Tuvalu,-8.0,178.0,201601,28.88,NASA POWER
Tuvalu,-8.0,178.0,201602,28.73,NASA POWER
Tuvalu,-8.0,178.0,201603,28.7,NASA POWER
Tuvalu,-8.0,178.0,201604,28.62,NASA POWER
Tuvalu,-8.0,178.0,201605,28.68,NASA POWER
Tuvalu,-8.0,178.0,201606,28.48,NASA POWER
Tuvalu,-8.0,178.0,201607,28.44,NASA POWER
Tuvalu,-8.0,178.0,201608,28.57,NASA POWER
Tuvalu,-8.0,178.0,201609,28.69,NASA POWER
Tuvalu,-8.0,178.0,201610,28.73,NASA POWER
Tuvalu,-8.0,178.0,201611,28.67,NASA POWER
Tuvalu,-8.0,178.0,201612,28.4,NASA POWER
Tuvalu,-8.0,178.0,201613,28.63,NASA POWER
Tuvalu,-8.0,178.0,201701,28.84,NASA POWER
Tuvalu,-8.0,178.0,201702,28.54,NASA POWER
Tuvalu,-8.0,178.0,201703,28.39,NASA POWER
Tuvalu,-8.0,178.0,201704,28.2,NASA POWER
Tuvalu,-8.0,178.0,201705,28.64,NASA POWER
Tuvalu,-8.0,178.0,201706,28.66,NASA POWER
Tuvalu,-8.0,178.0,201707,28.95,NASA POWER
Tuvalu,-8.0,178.0,201708,28.49,NASA POWER
Tuvalu,-8.0,178.0,201709,28.69,NASA POWER
Tuvalu,-8.0,178.0,201710,28.4,NASA POWER
Tuvalu,-8.0,178.0,201711,28.72,NASA POWER
Tuvalu,-8.0,178.0,201712,28.7,NASA POWER
Tuvalu,-8.0,178.0,201713,28.6,NASA POWER
Tuvalu,-8.0,178.0,201801,28.69,NASA POWER
Tuvalu,-8.0,178.0,201802,28.51,NASA POWER
Tuvalu,-8.0,178.0,201803,28.17,NASA POWER
Tuvalu,-8.0,178.0,201804,28.34,NASA POWER
Tuvalu,-8.0,178.0,201805,28.53,NASA POWER
Tuvalu,-8.0,178.0,201806,28.54,NASA POWER
Tuvalu,-8.0,178.0,201807,28.6,NASA POWER
Tuvalu,-8.0,178.0,201808,28.07,NASA POWER
Tuvalu,-8.0,178.0,201809,28.4,NASA POWER
Tuvalu,-8.0,178.0,201810,28.72,NASA POWER
Tuvalu,-8.0,178.0,201811,28.62,NASA POWER
Tuvalu,-8.0,178.0,201812,28.85,NASA POWER
Tuvalu,-8.0,178.0,201813,28.5,NASA POWER
Tuvalu,-8.0,178.0,201901,28.8,NASA POWER
Tuvalu,-8.0,178.0,201902,28.62,NASA POWER
Tuvalu,-8.0,178.0,201903,28.36,NASA POWER
Tuvalu,-8.0,178.0,201904,28.5,NASA POWER
Tuvalu,-8.0,178.0,201905,28.54,NASA POWER
Tuvalu,-8.0,178.0,201906,29.04,NASA POWER
Tuvalu,-8.0,178.0,201907,28.64,NASA POWER
Tuvalu,-8.0,178.0,201908,28.8,NASA POWER
Tuvalu,-8.0,178.0,201909,28.68,NASA POWER
Tuvalu,-8.0,178.0,201910,28.62,NASA POWER
Tuvalu,-8.0,178.0,201911,28.92,NASA POWER
Tuvalu,-8.0,178.0,201912,29.1,NASA POWER
Tuvalu,-8.0,178.0,201913,28.72,NASA POWER
Tuvalu,-8.0,178.0,202001,28.73,NASA POWER
Tuvalu,-8.0,178.0,202002,28.6,NASA POWER
Tuvalu,-8.0,178.0,202003,28.68,NASA POWER
Tuvalu,-8.0,178.0,202004,28.79,NASA POWER
Tuvalu,-8.0,178.0,202005,29.01,NASA POWER
Tuvalu,-8.0,178.0,202006,28.59,NASA POWER
Tuvalu,-8.0,178.0,202007,28.55,NASA POWER
Tuvalu,-8.0,178.0,202008,28.62,NASA POWER
Tuvalu,-8.0,178.0,202009,28.47,NASA POWER
Tuvalu,-8.0,178.0,202010,28.29,NASA POWER
Tuvalu,-8.0,178.0,202011,28.65,NASA POWER
Tuvalu,-8.0,178.0,202012,28.43,NASA POWER
Tuvalu,-8.0,178.0,202013,28.62,NASA POWER
Tuvalu,-8.0,178.0,202101,28.59,NASA POWER
Tuvalu,-8.0,178.0,202102,27.77,NASA POWER
Tuvalu,-8.0,178.0,202103,27.84,NASA POWER
Tuvalu,-8.0,178.0,202104,28.03,NASA POWER
Tuvalu,-8.0,178.0,202105,28.6,NASA POWER
Tuvalu,-8.0,178.0,202106,28.26,NASA POWER
Tuvalu,-8.0,178.0,202107,28.59,NASA POWER
Tuvalu,-8.0,178.0,202108,28.14,NASA POWER
Tuvalu,-8.0,178.0,202109,28.55,NASA POWER
Tuvalu,-8.0,178.0,202110,28.17,NASA POWER
Tuvalu,-8.0,178.0,202111,28.52,NASA POWER
Tuvalu,-8.0,178.0,202112,28.13,NASA POWER
Tuvalu,-8.0,178.0,202113,28.27,NASA POWER
Tuvalu,-8.0,178.0,202201,28.29,NASA POWER
Tuvalu,-8.0,178.0,202202,28.18,NASA POWER
Tuvalu,-8.0,178.0,202203,28.34,NASA POWER
Tuvalu,-8.0,178.0,202204,28.52,NASA POWER
Tuvalu,-8.0,178.0,202205,28.19,NASA POWER
Tuvalu,-8.0,178.0,202206,28.48,NASA POWER
Tuvalu,-8.0,178.0,202207,28.22,NASA POWER
Tuvalu,-8.0,178.0,202208,27.8,NASA POWER
Tuvalu,-8.0,178.0,202209,27.92,NASA POWER
Tuvalu,-8.0,178.0,202210,27.9,NASA POWER
Tuvalu,-8.0,178.0,202211,28.07,NASA POWER
Tuvalu,-8.0,178.0,202212,28.22,NASA POWER
Tuvalu,-8.0,178.0,202213,28.18,NASA POWER
Tuvalu,-8.0,178.0,202301,28.26,NASA POWER
Tuvalu,-8.0,178.0,202302,28.17,NASA POWER
Tuvalu,-8.0,178.0,202303,28.22,NASA POWER
Tuvalu,-8.0,178.0,202304,28.58,NASA POWER
Tuvalu,-8.0,178.0,202305,28.97,NASA POWER
Tuvalu,-8.0,178.0,202306,28.98,NASA POWER
Tuvalu,-8.0,178.0,202307,29.01,NASA POWER
Tuvalu,-8.0,178.0,202308,28.92,NASA POWER
Tuvalu,-8.0,178.0,202309,28.96,NASA POWER
Tuvalu,-8.0,178.0,202310,29.21,NASA POWER
Tuvalu,-8.0,178.0,202311,29.1,NASA POWER
Tuvalu,-8.0,178.0,202312,29.16,NASA POWER
Tuvalu,-8.0,178.0,202313,28.8,NASA POWER
Tuvalu,-8.0,178.0,202401,29.5,NASA POWER
Tuvalu,-8.0,178.0,202402,29.25,NASA POWER
Tuvalu,-8.0,178.0,202403,29.21,NASA POWER
Tuvalu,-8.0,178.0,202404,29.5,NASA POWER
Tuvalu,-8.0,178.0,202405,29.35,NASA POWER
Tuvalu,-8.0,178.0,202406,29.43,NASA POWER
Tuvalu,-8.0,178.0,202407,29.16,NASA POWER
Tuvalu,-8.0,178.0,202408,29.1,NASA POWER
Tuvalu,-8.0,178.0,202409,28.79,NASA POWER
Tuvalu,-8.0,178.0,202410,28.74,NASA POWER
Tuvalu,-8.0,178.0,202411,29.05,NASA POWER
Tuvalu,-8.0,178.0,202412,29.08,NASA POWER
Tuvalu,-8.0,178.0,202413,29.18,NASA POWER
Uganda,1.0,32.0,201501,22.41,NASA POWER
Uganda,1.0,32.0,201502,25.2,NASA POWER
Uganda,1.0,32.0,201503,25.11,NASA POWER
Uganda,1.0,32.0,201504,21.82,NASA POWER
Uganda,1.0,32.0,201505,21.53,NASA POWER
Uganda,1.0,32.0,201506,21.67,NASA POWER
Uganda,1.0,32.0,201507,22.33,NASA POWER
Uganda,1.0,32.0,201508,23.1,NASA POWER
Uganda,1.0,32.0,201509,23.67,NASA POWER
Uganda,1.0,32.0,201510,22.48,NASA POWER
Uganda,1.0,32.0,201511,21.23,NASA POWER
Uganda,1.0,32.0,201512,21.3,NASA POWER
Uganda,1.0,32.0,201513,22.64,NASA POWER
Uganda,1.0,32.0,201601,22.5,NASA POWER
Uganda,1.0,32.0,201602,24.36,NASA POWER
Uganda,1.0,32.0,201603,25.08,NASA POWER
Uganda,1.0,32.0,201604,22.39,NASA POWER
Uganda,1.0,32.0,201605,21.51,NASA POWER
Uganda,1.0,32.0,201606,21.05,NASA POWER
Uganda,1.0,32.0,201607,21.87,NASA POWER
Uganda,1.0,32.0,201608,22.27,NASA POWER
Uganda,1.0,32.0,201609,22.68,NASA POWER
Uganda,1.0,32.0,201610,21.86,NASA POWER
Uganda,1.0,32.0,201611,22.07,NASA POWER
Uganda,1.0,32.0,201612,24.38,NASA POWER
Uganda,1.0,32.0,201613,22.67,NASA POWER
Uganda,1.0,32.0,201701,25.31,NASA POWER
Uganda,1.0,32.0,201702,25.17,NASA POWER
Uganda,1.0,32.0,201703,23.49,NASA POWER
Uganda,1.0,32.0,201704,23.27,NASA POWER
Uganda,1.0,32.0,201705,21.51,NASA POWER
Uganda,1.0,32.0,201706,22.11,NASA POWER
Uganda,1.0,32.0,201707,22.08,NASA POWER
Uganda,1.0,32.0,201708,22.34,NASA POWER
Uganda,1.0,32.0,201709,22.24,NASA POWER
Uganda,1.0,32.0,201710,22.85,NASA POWER
Uganda,1.0,32.0,201711,22.6,NASA POWER
Uganda,1.0,32.0,201712,25.68,NASA POWER
Uganda,1.0,32.0,201713,23.21,NASA POWER
Uganda,1.0,32.0,201801,25.11,NASA POWER
Uganda,1.0,32.0,201802,25.92,NASA POWER
Uganda,1.0,32.0,201803,23.02,NASA POWER
Uganda,1.0,32.0,201804,21.63,NASA POWER
Uganda,1.0,32.0,201805,21.73,NASA POWER
Uganda,1.0,32.0,201806,21.8,NASA POWER
Uganda,1.0,32.0,201807,22.0,NASA POWER
Uganda,1.0,32.0,201808,22.38,NASA POWER
Uganda,1.0,32.0,201809,22.94,NASA POWER
Uganda,1.0,32.0,201810,21.9,NASA POWER
Uganda,1.0,32.0,201811,22.27,NASA POWER
Uganda,1.0,32.0,201812,23.87,NASA POWER
Uganda,1.0,32.0,201813,22.86,NASA POWER
Uganda,1.0,32.0,201901,25.25,NASA POWER
Uganda,1.0,32.0,201902,26.58,NASA POWER
Uganda,1.0,32.0,201903,26.72,NASA POWER
Uganda,1.0,32.0,201904,24.18,NASA POWER
Uganda,1.0,32.0,201905,22.35,NASA POWER
Uganda,1.0,32.0,201906,21.83,NASA POWER
Uganda,1.0,32.0,201907,21.91,NASA POWER
Uganda,1.0,32.0,201908,22.32,NASA POWER
Uganda,1.0,32.0,201909,22.77,NASA POWER
Uganda,1.0,32.0,201910,21.02,NASA POWER
Uganda,1.0,32.0,201911,21.41,NASA POWER
Uganda,1.0,32.0,201912,21.38,NASA POWER
Uganda,1.0,32.0,201913,23.12,NASA POWER
Uganda,1.0,32.0,202001,22.58,NASA POWER
Uganda,1.0,32.0,202002,23.44,NASA POWER
Uganda,1.0,32.0,202003,22.67,NASA POWER
Uganda,1.0,32.0,202004,22.0,NASA POWER
Uganda,1.0,32.0,202005,21.14,NASA POWER
Uganda,1.0,32.0,202006,20.61,NASA POWER
Uganda,1.0,32.0,202007,20.17,NASA POWER
Uganda,1.0,32.0,202008,21.66,NASA POWER
Uganda,1.0,32.0,202009,22.23,NASA POWER
Uganda,1.0,32.0,202010,21.37,NASA POWER
Uganda,1.0,32.0,202011,22.07,NASA POWER
Uganda,1.0,32.0,202012,22.91,NASA POWER
Uganda,1.0,32.0,202013,21.9,NASA POWER
Uganda,1.0,32.0,202101,23.19,NASA POWER
Uganda,1.0,32.0,202102,24.14,NASA POWER
Uganda,1.0,32.0,202103,24.87,NASA POWER
Uganda,1.0,32.0,202104,22.5,NASA POWER
Uganda,1.0,32.0,202105,22.0,NASA POWER
Uganda,1.0,32.0,202106,22.3,NASA POWER
Uganda,1.0,32.0,202107,22.78,NASA POWER
Uganda,1.0,32.0,202108,24.08,NASA POWER
Uganda,1.0,32.0,202109,23.09,NASA POWER
Uganda,1.0,32.0,202110,23.89,NASA POWER
Uganda,1.0,32.0,202111,23.21,NASA POWER
Uganda,1.0,32.0,202112,24.04,NASA POWER
Uganda,1.0,32.0,202113,23.34,NASA POWER
Uganda,1.0,32.0,202201,24.8,NASA POWER
Uganda,1.0,32.0,202202,25.07,NASA POWER
Uganda,1.0,32.0,202203,26.04,NASA POWER
Uganda,1.0,32.0,202204,24.03,NASA POWER
Uganda,1.0,32.0,202205,22.82,NASA POWER
Uganda,1.0,32.0,202206,22.15,NASA POWER
Uganda,1.0,32.0,202207,22.71,NASA POWER
Uganda,1.0,32.0,202208,21.98,NASA POWER
Uganda,1.0,32.0,202209,22.11,NASA POWER
Uganda,1.0,32.0,202210,22.26,NASA POWER
Uganda,1.0,32.0,202211,22.07,NASA POWER
Uganda,1.0,32.0,202212,22.77,NASA POWER
Uganda,1.0,32.0,202213,23.23,NASA POWER
Uganda,1.0,32.0,202301,24.57,NASA POWER
Uganda,1.0,32.0,202302,26.43,NASA POWER
Uganda,1.0,32.0,202303,23.3,NASA POWER
Uganda,1.0,32.0,202304,22.3,NASA POWER
Uganda,1.0,32.0,202305,22.69,NASA POWER
Uganda,1.0,32.0,202306,22.46,NASA POWER
Uganda,1.0,32.0,202307,22.49,NASA POWER
Uganda,1.0,32.0,202308,23.99,NASA POWER
Uganda,1.0,32.0,202309,23.16,NASA POWER
Uganda,1.0,32.0,202310,22.23,NASA POWER
Uganda,1.0,32.0,202311,22.02,NASA POWER
Uganda,1.0,32.0,202312,23.1,NASA POWER
Uganda,1.0,32.0,202313,23.21,NASA POWER
Uganda,1.0,32.0,202401,23.98,NASA POWER
Uganda,1.0,32.0,202402,25.17,NASA POWER
Uganda,1.0,32.0,202403,25.24,NASA POWER
Uganda,1.0,32.0,202404,22.7,NASA POWER
Uganda,1.0,32.0,202405,23.26,NASA POWER
Uganda,1.0,32.0,202406,22.16,NASA POWER
Uganda,1.0,32.0,202407,22.89,NASA POWER
Uganda,1.0,32.0,202408,23.22,NASA POWER
Uganda,1.0,32.0,202409,23.42,NASA POWER
Uganda,1.0,32.0,202410,22.37,NASA POWER
Uganda,1.0,32.0,202411,21.81,NASA POWER
Uganda,1.0,32.0,202412,23.35,NASA POWER
Uganda,1.0,32.0,202413,23.3,NASA POWER
Ukraine,49.0,32.0,201501,-2.54,NASA POWER
Ukraine,49.0,32.0,201502,-2.88,NASA POWER
Ukraine,49.0,32.0,201503,3.01,NASA POWER
Ukraine,49.0,32.0,201504,8.0,NASA POWER
Ukraine,49.0,32.0,201505,15.85,NASA POWER
Ukraine,49.0,32.0,201506,19.89,NASA POWER
Ukraine,49.0,32.0,201507,22.16,NASA POWER
Ukraine,49.0,32.0,201508,22.53,NASA POWER
Ukraine,49.0,32.0,201509,19.0,NASA POWER
Ukraine,49.0,32.0,201510,6.84,NASA POWER
Ukraine,49.0,32.0,201511,3.83,NASA POWER
Ukraine,49.0,32.0,201512,-0.19,NASA POWER
Ukraine,49.0,32.0,201513,9.69,NASA POWER
Ukraine,49.0,32.0,201601,-7.82,NASA POWER
Ukraine,49.0,32.0,201602,-0.21,NASA POWER
Ukraine,49.0,32.0,201603,3.15,NASA POWER
Ukraine,49.0,32.0,201604,11.69,NASA POWER
Ukraine,49.0,32.0,201605,15.03,NASA POWER
Ukraine,49.0,32.0,201606,20.02,NASA POWER
Ukraine,49.0,32.0,201607,23.19,NASA POWER
Ukraine,49.0,32.0,201608,22.38,NASA POWER
Ukraine,49.0,32.0,201609,16.33,NASA POWER
Ukraine,49.0,32.0,201610,5.93,NASA POWER
Ukraine,49.0,32.0,201611,-0.21,NASA POWER
Ukraine,49.0,32.0,201612,-4.09,NASA POWER
Ukraine,49.0,32.0,201613,8.8,NASA POWER
Ukraine,49.0,32.0,201701,-8.97,NASA POWER
Ukraine,49.0,32.0,201702,-5.43,NASA POWER
Ukraine,49.0,32.0,201703,4.34,NASA POWER
Ukraine,49.0,32.0,201704,8.77,NASA POWER
Ukraine,49.0,32.0,201705,14.77,NASA POWER
Ukraine,49.0,32.0,201706,20.89,NASA POWER
Ukraine,49.0,32.0,201707,22.25,NASA POWER
Ukraine,49.0,32.0,201708,24.31,NASA POWER
Ukraine,49.0,32.0,201709,17.73,NASA POWER
Ukraine,49.0,32.0,201710,8.69,NASA POWER
Ukraine,49.0,32.0,201711,2.59,NASA POWER
Ukraine,49.0,32.0,201712,0.83,NASA POWER
Ukraine,49.0,32.0,201713,9.32,NASA POWER
Ukraine,49.0,32.0,201801,-3.89,NASA POWER
Ukraine,49.0,32.0,201802,-3.97,NASA POWER
Ukraine,49.0,32.0,201803,-2.16,NASA POWER
Ukraine,49.0,32.0,201804,11.57,NASA POWER
Ukraine,49.0,32.0,201805,17.52,NASA POWER
Ukraine,49.0,32.0,201806,21.43,NASA POWER
Ukraine,49.0,32.0,201807,22.51,NASA POWER
Ukraine,49.0,32.0,201808,23.89,NASA POWER
Ukraine,49.0,32.0,201809,17.22,NASA POWER
Ukraine,49.0,32.0,201810,10.75,NASA POWER
Ukraine,49.0,32.0,201811,-1.04,NASA POWER
Ukraine,49.0,32.0,201812,-5.68,NASA POWER
Ukraine,49.0,32.0,201813,9.08,NASA POWER
Ukraine,49.0,32.0,201901,-7.38,NASA POWER
Ukraine,49.0,32.0,201902,-2.34,NASA POWER
Ukraine,49.0,32.0,201903,3.37,NASA POWER
Ukraine,49.0,32.0,201904,9.78,NASA POWER
Ukraine,49.0,32.0,201905,16.95,NASA POWER
Ukraine,49.0,32.0,201906,23.72,NASA POWER
Ukraine,49.0,32.0,201907,21.75,NASA POWER
Ukraine,49.0,32.0,201908,22.33,NASA POWER
Ukraine,49.0,32.0,201909,16.77,NASA POWER
Ukraine,49.0,32.0,201910,10.96,NASA POWER
Ukraine,49.0,32.0,201911,4.22,NASA POWER
Ukraine,49.0,32.0,201912,1.19,NASA POWER
Ukraine,49.0,32.0,201913,10.17,NASA POWER
Ukraine,49.0,32.0,202001,-0.84,NASA POWER
Ukraine,49.0,32.0,202002,0.63,NASA POWER
Ukraine,49.0,32.0,202003,5.75,NASA POWER
Ukraine,49.0,32.0,202004,7.99,NASA POWER
Ukraine,49.0,32.0,202005,12.87,NASA POWER
Ukraine,49.0,32.0,202006,21.52,NASA POWER
Ukraine,49.0,32.0,202007,23.29,NASA POWER
Ukraine,49.0,32.0,202008,22.67,NASA POWER
Ukraine,49.0,32.0,202009,19.1,NASA POWER
Ukraine,49.0,32.0,202010,12.96,NASA POWER
Ukraine,49.0,32.0,202011,2.57,NASA POWER
Ukraine,49.0,32.0,202012,-2.7,NASA POWER
Ukraine,49.0,32.0,202013,10.51,NASA POWER
Ukraine,49.0,32.0,202101,-3.26,NASA POWER
Ukraine,49.0,32.0,202102,-7.26,NASA POWER
Ukraine,49.0,32.0,202103,0.88,NASA POWER
Ukraine,49.0,32.0,202104,6.74,NASA POWER
Ukraine,49.0,32.0,202105,14.38,NASA POWER
Ukraine,49.0,32.0,202106,19.94,NASA POWER
Ukraine,49.0,32.0,202107,25.06,NASA POWER
Ukraine,49.0,32.0,202108,22.68,NASA POWER
Ukraine,49.0,32.0,202109,14.05,NASA POWER
Ukraine,49.0,32.0,202110,7.19,NASA POWER
Ukraine,49.0,32.0,202111,3.84,NASA POWER
Ukraine,49.0,32.0,202112,-1.9,NASA POWER
Ukraine,49.0,32.0,202113,8.63,NASA POWER
Ukraine,49.0,32.0,202201,-3.12,NASA POWER
Ukraine,49.0,32.0,202202,-0.15,NASA POWER
Ukraine,49.0,32.0,202203,0.93,NASA POWER
Ukraine,49.0,32.0,202204,8.36,NASA POWER
Ukraine,49.0,32.0,202205,14.04,NASA POWER
Ukraine,49.0,32.0,202206,21.36,NASA POWER
Ukraine,49.0,32.0,202207,21.94,NASA POWER
Ukraine,49.0,32.0,202208,23.25,NASA POWER
Ukraine,49.0,32.0,202209,13.67,NASA POWER
Ukraine,49.0,32.0,202210,9.7,NASA POWER
Ukraine,49.0,32.0,202211,2.67,NASA POWER
Ukraine,49.0,32.0,202212,-1.79,NASA POWER
Ukraine,49.0,32.0,202213,9.29,NASA POWER
Ukraine,49.0,32.0,202301,-1.69,NASA POWER
Ukraine,49.0,32.0,202302,-1.89,NASA POWER
Ukraine,49.0,32.0,202303,4.15,NASA POWER
Ukraine,49.0,32.0,202304,9.1,NASA POWER
Ukraine,49.0,32.0,202305,14.49,NASA POWER
Ukraine,49.0,32.0,202306,19.44,NASA POWER
Ukraine,49.0,32.0,202307,21.5,NASA POWER
Ukraine,49.0,32.0,202308,23.45,NASA POWER
Ukraine,49.0,32.0,202309,18.82,NASA POWER
Ukraine,49.0,32.0,202310,11.71,NASA POWER
Ukraine,49.0,32.0,202311,3.73,NASA POWER
Ukraine,49.0,32.0,202312,-1.33,NASA POWER
Ukraine,49.0,32.0,202313,10.19,NASA POWER
Ukraine,49.0,32.0,202401,-3.77,NASA POWER
Ukraine,49.0,32.0,202402,1.87,NASA POWER
Ukraine,49.0,32.0,202403,3.59,NASA POWER
Ukraine,49.0,32.0,202404,12.59,NASA POWER
Ukraine,49.0,32.0,202405,14.42,NASA POWER
Ukraine,49.0,32.0,202406,21.4,NASA POWER
Ukraine,49.0,32.0,202407,26.03,NASA POWER
Ukraine,49.0,32.0,202408,23.89,NASA POWER
Ukraine,49.0,32.0,202409,20.66,NASA POWER
Ukraine,49.0,32.0,202410,11.21,NASA POWER
Ukraine,49.0,32.0,202411,1.53,NASA POWER
Ukraine,49.0,32.0,202412,-1.52,NASA POWER
Ukraine,49.0,32.0,202413,11.01,NASA POWER
United Arab Emirates,24.0,54.0,201501,19.41,NASA POWER
United Arab Emirates,24.0,54.0,201502,21.58,NASA POWER
United Arab Emirates,24.0,54.0,201503,23.88,NASA POWER
United Arab Emirates,24.0,54.0,201504,27.78,NASA POWER
United Arab Emirates,24.0,54.0,201505,33.31,NASA POWER
United Arab Emirates,24.0,54.0,201506,34.53,NASA POWER
United Arab Emirates,24.0,54.0,201507,37.0,NASA POWER
United Arab Emirates,24.0,54.0,201508,37.14,NASA POWER
United Arab Emirates,24.0,54.0,201509,34.24,NASA POWER
United Arab Emirates,24.0,54.0,201510,31.3,NASA POWER
United Arab Emirates,24.0,54.0,201511,26.3,NASA POWER
United Arab Emirates,24.0,54.0,201512,21.14,NASA POWER
United Arab Emirates,24.0,54.0,201513,29.01,NASA POWER
United Arab Emirates,24.0,54.0,201601,19.06,NASA POWER
United Arab Emirates,24.0,54.0,201602,19.52,NASA POWER
United Arab Emirates,24.0,54.0,201603,23.44,NASA POWER
