
country,latitude,longitude,year,ghi_kwh_m2_day,source,ghi_kwh_m2_year
Svalbard and Jan Mayen,78.0,20.0,201807,4.71,NASA POWER,1719.15
Svalbard and Jan Mayen,78.0,20.0,201808,2.59,NASA POWER,945.3499999999999
Svalbard and Jan Mayen,78.0,20.0,201809,1.1,NASA POWER,401.50000000000006
Svalbard and Jan Mayen,78.0,20.0,201810,0.11,NASA POWER,40.15
Svalbard and Jan Mayen,78.0,20.0,201811,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,201812,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,201813,1.87,NASA POWER,682.5500000000001
Svalbard and Jan Mayen,78.0,20.0,201901,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,201902,0.02,NASA POWER,7.3
Svalbard and Jan Mayen,78.0,20.0,201903,0.84,NASA POWER,306.59999999999997
Svalbard and Jan Mayen,78.0,20.0,201904,3.16,NASA POWER,1153.4
Svalbard and Jan Mayen,78.0,20.0,201905,5.66,NASA POWER,2065.9
Svalbard and Jan Mayen,78.0,20.0,201906,5.72,NASA POWER,2087.7999999999997
Svalbard and Jan Mayen,78.0,20.0,201907,5.03,NASA POWER,1835.95
Svalbard and Jan Mayen,78.0,20.0,201908,2.99,NASA POWER,1091.3500000000001
Svalbard and Jan Mayen,78.0,20.0,201909,1.01,NASA POWER,368.65
Svalbard and Jan Mayen,78.0,20.0,201910,0.12,NASA POWER,43.8
Svalbard and Jan Mayen,78.0,20.0,201911,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,201912,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,201913,2.06,NASA POWER,751.9
Svalbard and Jan Mayen,78.0,20.0,202001,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,202002,0.02,NASA POWER,7.3
Svalbard and Jan Mayen,78.0,20.0,202003,0.97,NASA POWER,354.05
Svalbard and Jan Mayen,78.0,20.0,202004,3.61,NASA POWER,1317.6499999999999
Svalbard and Jan Mayen,78.0,20.0,202005,5.99,NASA POWER,2186.35
Svalbard and Jan Mayen,78.0,20.0,202006,6.49,NASA POWER,2368.85
Svalbard and Jan Mayen,78.0,20.0,202007,4.4,NASA POWER,1606.0000000000002
Svalbard and Jan Mayen,78.0,20.0,202008,2.75,NASA POWER,1003.75
Svalbard and Jan Mayen,78.0,20.0,202009,0.94,NASA POWER,343.09999999999997
Svalbard and Jan Mayen,78.0,20.0,202010,0.09,NASA POWER,32.85
Svalbard and Jan Mayen,78.0,20.0,202011,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,202012,0.0,NASA POWER,0.0
Svalbard and Jan Mayen,78.0,20.0,202013,2.11,NASA POWER,770.15
Swaziland,-26.5,31.5,201001,4.94,NASA POWER,1803.1000000000001
Swaziland,-26.5,31.5,201002,5.96,NASA POWER,2175.4
Swaziland,-26.5,31.5,201003,4.94,NASA POWER,1803.1000000000001
Swaziland,-26.5,31.5,201004,3.85,NASA POWER,1405.25
Swaziland,-26.5,31.5,201005,3.68,NASA POWER,1343.2
Swaziland,-26.5,31.5,201006,3.63,NASA POWER,1324.95
Swaziland,-26.5,31.5,201007,3.62,NASA POWER,1321.3
Swaziland,-26.5,31.5,201008,4.43,NASA POWER,1616.9499999999998
Swaziland,-26.5,31.5,201009,5.02,NASA POWER,1832.3
Swaziland,-26.5,31.5,201010,4.67,NASA POWER,1704.55
Swaziland,-26.5,31.5,201011,5.51,NASA POWER,2011.1499999999999
Swaziland,-26.5,31.5,201012,5.2,NASA POWER,1898.0
Swaziland,-26.5,31.5,201013,4.61,NASA POWER,1682.65
Swaziland,-26.5,31.5,201101,5.75,NASA POWER,2098.75
Swaziland,-26.5,31.5,201102,6.53,NASA POWER,2383.4500000000003
Swaziland,-26.5,31.5,201103,5.83,NASA POWER,2127.95
Swaziland,-26.5,31.5,201104,4.13,NASA POWER,1507.45
Swaziland,-26.5,31.5,201105,4.07,NASA POWER,1485.5500000000002
Swaziland,-26.5,31.5,201106,3.83,NASA POWER,1397.95
Swaziland,-26.5,31.5,201107,3.63,NASA POWER,1324.95
Swaziland,-26.5,31.5,201108,4.31,NASA POWER,1573.1499999999999
Swaziland,-26.5,31.5,201109,5.18,NASA POWER,1890.6999999999998
Swaziland,-26.5,31.5,201110,5.33,NASA POWER,1945.45
Swaziland,-26.5,31.5,201111,5.84,NASA POWER,2131.6
Swaziland,-26.5,31.5,201112,5.68,NASA POWER,2073.2
Swaziland,-26.5,31.5,201113,5.0,NASA POWER,1825.0
Swaziland,-26.5,31.5,201201,6.25,NASA POWER,2281.25
Swaziland,-26.5,31.5,201202,6.19,NASA POWER,2259.3500000000004
Swaziland,-26.5,31.5,201203,5.32,NASA POWER,1941.8000000000002
Swaziland,-26.5,31.5,201204,4.91,NASA POWER,1792.15
Swaziland,-26.5,31.5,201205,4.11,NASA POWER,1500.15
Swaziland,-26.5,31.5,201206,3.91,NASA POWER,1427.15
Swaziland,-26.5,31.5,201207,3.72,NASA POWER,1357.8000000000002
Swaziland,-26.5,31.5,201208,4.74,NASA POWER,1730.1000000000001
Swaziland,-26.5,31.5,201209,4.34,NASA POWER,1584.1
Swaziland,-26.5,31.5,201210,4.73,NASA POWER,1726.45
Swaziland,-26.5,31.5,201211,5.23,NASA POWER,1908.95
Swaziland,-26.5,31.5,201212,6.02,NASA POWER,2197.2999999999997
Swaziland,-26.5,31.5,201213,4.95,NASA POWER,1806.75
Swaziland,-26.5,31.5,201301,5.51,NASA POWER,2011.1499999999999
Swaziland,-26.5,31.5,201302,6.46,NASA POWER,2357.9
Swaziland,-26.5,31.5,201303,5.14,NASA POWER,1876.1
Swaziland,-26.5,31.5,201304,4.34,NASA POWER,1584.1
Swaziland,-26.5,31.5,201305,4.04,NASA POWER,1474.6
Swaziland,-26.5,31.5,201306,3.75,NASA POWER,1368.75
Swaziland,-26.5,31.5,201307,3.61,NASA POWER,1317.6499999999999
Swaziland,-26.5,31.5,201308,4.41,NASA POWER,1609.65
Swaziland,-26.5,31.5,201309,4.64,NASA POWER,1693.6
Swaziland,-26.5,31.5,201310,5.01,NASA POWER,1828.6499999999999
Swaziland,-26.5,31.5,201311,5.62,NASA POWER,2051.3
Swaziland,-26.5,31.5,201312,4.57,NASA POWER,1668.0500000000002
Swaziland,-26.5,31.5,201313,4.75,NASA POWER,1733.75
Swaziland,-26.5,31.5,201401,6.51,NASA POWER,2376.15
Swaziland,-26.5,31.5,201402,6.24,NASA POWER,2277.6
Swaziland,-26.5,31.5,201403,4.56,NASA POWER,1664.3999999999999
Swaziland,-26.5,31.5,201404,4.71,NASA POWER,1719.15
Swaziland,-26.5,31.5,201405,4.06,NASA POWER,1481.8999999999999
Swaziland,-26.5,31.5,201406,3.89,NASA POWER,1419.8500000000001
Swaziland,-26.5,31.5,201407,3.92,NASA POWER,1430.8
Swaziland,-26.5,31.5,201408,4.63,NASA POWER,1689.95
Swaziland,-26.5,31.5,201409,5.41,NASA POWER,1974.65
Swaziland,-26.5,31.5,201410,4.9,NASA POWER,1788.5000000000002
Swaziland,-26.5,31.5,201411,4.62,NASA POWER,1686.3
Swaziland,-26.5,31.5,201412,5.59,NASA POWER,2040.35
Swaziland,-26.5,31.5,201413,4.91,NASA POWER,1792.15
Swaziland,-26.5,31.5,201501,6.09,NASA POWER,2222.85
Swaziland,-26.5,31.5,201502,5.75,NASA POWER,2098.75
Swaziland,-26.5,31.5,201503,5.37,NASA POWER,1960.05
Swaziland,-26.5,31.5,201504,4.16,NASA POWER,1518.4
Swaziland,-26.5,31.5,201505,4.1,NASA POWER,1496.4999999999998
Swaziland,-26.5,31.5,201506,3.7,NASA POWER,1350.5
Swaziland,-26.5,31.5,201507,3.66,NASA POWER,1335.9
Swaziland,-26.5,31.5,201508,4.42,NASA POWER,1613.3
Swaziland,-26.5,31.5,201509,4.35,NASA POWER,1587.7499999999998
Swaziland,-26.5,31.5,201510,5.55,NASA POWER,2025.75
Swaziland,-26.5,31.5,201511,6.43,NASA POWER,2346.95
Swaziland,-26.5,31.5,201512,6.1,NASA POWER,2226.5
Swaziland,-26.5,31.5,201513,4.97,NASA POWER,1814.05
Swaziland,-26.5,31.5,201601,6.11,NASA POWER,2230.15
Swaziland,-26.5,31.5,201602,5.65,NASA POWER,2062.25
Swaziland,-26.5,31.5,201603,5.32,NASA POWER,1941.8000000000002
Swaziland,-26.5,31.5,201604,4.48,NASA POWER,1635.2
Swaziland,-26.5,31.5,201605,3.89,NASA POWER,1419.8500000000001
Swaziland,-26.5,31.5,201606,3.45,NASA POWER,1259.25
Swaziland,-26.5,31.5,201607,3.76,NASA POWER,1372.3999999999999
Swaziland,-26.5,31.5,201608,4.9,NASA POWER,1788.5000000000002
Swaziland,-26.5,31.5,201609,4.56,NASA POWER,1664.3999999999999
Swaziland,-26.5,31.5,201610,5.0,NASA POWER,1825.0
Swaziland,-26.5,31.5,201611,4.86,NASA POWER,1773.9
Swaziland,-26.5,31.5,201612,6.09,NASA POWER,2222.85
Swaziland,-26.5,31.5,201613,4.84,NASA POWER,1766.6
Swaziland,-26.5,31.5,201701,6.08,NASA POWER,2219.2
Swaziland,-26.5,31.5,201702,5.56,NASA POWER,2029.3999999999999
Swaziland,-26.5,31.5,201703,5.67,NASA POWER,2069.55
Swaziland,-26.5,31.5,201704,4.57,NASA POWER,1668.0500000000002
Swaziland,-26.5,31.5,201705,4.0,NASA POWER,1460.0
Swaziland,-26.5,31.5,201706,3.51,NASA POWER,1281.1499999999999
Swaziland,-26.5,31.5,201707,3.81,NASA POWER,1390.65
Swaziland,-26.5,31.5,201708,4.4,NASA POWER,1606.0000000000002
Swaziland,-26.5,31.5,201709,4.72,NASA POWER,1722.8
Swaziland,-26.5,31.5,201710,5.15,NASA POWER,1879.7500000000002
Swaziland,-26.5,31.5,201711,5.88,NASA POWER,2146.2
Swaziland,-26.5,31.5,201712,5.46,NASA POWER,1992.9
Swaziland,-26.5,31.5,201713,4.9,NASA POWER,1788.5000000000002
Swaziland,-26.5,31.5,201801,6.47,NASA POWER,2361.5499999999997
Swaziland,-26.5,31.5,201802,5.27,NASA POWER,1923.55
Swaziland,-26.5,31.5,201803,5.28,NASA POWER,1927.2
Swaziland,-26.5,31.5,201804,4.29,NASA POWER,1565.85
Swaziland,-26.5,31.5,201805,3.79,NASA POWER,1383.35
Swaziland,-26.5,31.5,201806,3.77,NASA POWER,1376.05
Swaziland,-26.5,31.5,201807,3.81,NASA POWER,1390.65
Swaziland,-26.5,31.5,201808,3.93,NASA POWER,1434.45
Swaziland,-26.5,31.5,201809,5.13,NASA POWER,1872.45
Swaziland,-26.5,31.5,201810,5.78,NASA POWER,2109.7000000000003
Swaziland,-26.5,31.5,201811,5.96,NASA POWER,2175.4
Swaziland,-26.5,31.5,201812,6.17,NASA POWER,2252.05
Swaziland,-26.5,31.5,201813,4.97,NASA POWER,1814.05
Swaziland,-26.5,31.5,201901,5.58,NASA POWER,2036.7
Swaziland,-26.5,31.5,201902,5.51,NASA POWER,2011.1499999999999
Swaziland,-26.5,31.5,201903,5.06,NASA POWER,1846.8999999999999
Swaziland,-26.5,31.5,201904,4.03,NASA POWER,1470.95
Swaziland,-26.5,31.5,201905,4.2,NASA POWER,1533.0
Swaziland,-26.5,31.5,201906,3.8,NASA POWER,1387.0
Swaziland,-26.5,31.5,201907,4.25,NASA POWER,1551.25
Swaziland,-26.5,31.5,201908,4.32,NASA POWER,1576.8000000000002
Swaziland,-26.5,31.5,201909,5.1,NASA POWER,1861.4999999999998
Swaziland,-26.5,31.5,201910,5.5,NASA POWER,2007.5
Swaziland,-26.5,31.5,201911,5.5,NASA POWER,2007.5
Swaziland,-26.5,31.5,201912,5.71,NASA POWER,2084.15
Swaziland,-26.5,31.5,201913,4.88,NASA POWER,1781.2
Swaziland,-26.5,31.5,202001,6.15,NASA POWER,2244.75
Swaziland,-26.5,31.5,202002,5.74,NASA POWER,2095.1
Swaziland,-26.5,31.5,202003,5.4,NASA POWER,1971.0000000000002
Swaziland,-26.5,31.5,202004,4.03,NASA POWER,1470.95
Swaziland,-26.5,31.5,202005,4.41,NASA POWER,1609.65
Swaziland,-26.5,31.5,202006,3.68,NASA POWER,1343.2
Swaziland,-26.5,31.5,202007,4.06,NASA POWER,1481.8999999999999
Swaziland,-26.5,31.5,202008,4.34,NASA POWER,1584.1
Swaziland,-26.5,31.5,202009,4.48,NASA POWER,1635.2
Swaziland,-26.5,31.5,202010,5.04,NASA POWER,1839.6
Swaziland,-26.5,31.5,202011,5.61,NASA POWER,2047.65
Swaziland,-26.5,31.5,202012,5.98,NASA POWER,2182.7000000000003
Swaziland,-26.5,31.5,202013,4.91,NASA POWER,1792.15
Sweden,62.0,15.0,201001,0.25,NASA POWER,91.25
Sweden,62.0,15.0,201002,0.82,NASA POWER,299.29999999999995
Sweden,62.0,15.0,201003,2.03,NASA POWER,740.9499999999999
Sweden,62.0,15.0,201004,4.16,NASA POWER,1518.4
Sweden,62.0,15.0,201005,4.32,NASA POWER,1576.8000000000002
Sweden,62.0,15.0,201006,5.13,NASA POWER,1872.45
Sweden,62.0,15.0,201007,4.74,NASA POWER,1730.1000000000001
Sweden,62.0,15.0,201008,3.32,NASA POWER,1211.8
Sweden,62.0,15.0,201009,2.5,NASA POWER,912.5
Sweden,62.0,15.0,201010,1.1,NASA POWER,401.50000000000006
Sweden,62.0,15.0,201011,0.33,NASA POWER,120.45
Sweden,62.0,15.0,201012,0.12,NASA POWER,43.8
Sweden,62.0,15.0,201013,2.41,NASA POWER,879.6500000000001
Sweden,62.0,15.0,201101,0.24,NASA POWER,87.6
Sweden,62.0,15.0,201102,0.92,NASA POWER,335.8
Sweden,62.0,15.0,201103,2.48,NASA POWER,905.2
Sweden,62.0,15.0,201104,3.85,NASA POWER,1405.25
Sweden,62.0,15.0,201105,4.34,NASA POWER,1584.1
Sweden,62.0,15.0,201106,5.07,NASA POWER,1850.5500000000002
Sweden,62.0,15.0,201107,4.39,NASA POWER,1602.35
Sweden,62.0,15.0,201108,3.63,NASA POWER,1324.95
Sweden,62.0,15.0,201109,2.11,NASA POWER,770.15
Sweden,62.0,15.0,201110,1.24,NASA POWER,452.6
Sweden,62.0,15.0,201111,0.36,NASA POWER,131.4
Sweden,62.0,15.0,201112,0.1,NASA POWER,36.5
Sweden,62.0,15.0,201113,2.4,NASA POWER,876.0
Sweden,62.0,15.0,201201,0.2,NASA POWER,73.0
Sweden,62.0,15.0,201202,1.01,NASA POWER,368.65
Sweden,62.0,15.0,201203,2.05,NASA POWER,748.2499999999999
Sweden,62.0,15.0,201204,3.51,NASA POWER,1281.1499999999999
Sweden,62.0,15.0,201205,4.52,NASA POWER,1649.8
Sweden,62.0,15.0,201206,4.89,NASA POWER,1784.85
Sweden,62.0,15.0,201207,4.21,NASA POWER,1536.65
Sweden,62.0,15.0,201208,3.45,NASA POWER,1259.25
Sweden,62.0,15.0,201209,2.28,NASA POWER,832.1999999999999
Sweden,62.0,15.0,201210,0.89,NASA POWER,324.85
Sweden,62.0,15.0,201211,0.28,NASA POWER,102.2
Sweden,62.0,15.0,201212,0.1,NASA POWER,36.5
Sweden,62.0,15.0,201213,2.29,NASA POWER,835.85
Sweden,62.0,15.0,201301,0.25,NASA POWER,91.25
Sweden,62.0,15.0,201302,0.76,NASA POWER,277.4
Sweden,62.0,15.0,201303,2.76,NASA POWER,1007.4
Sweden,62.0,15.0,201304,4.09,NASA POWER,1492.85
Sweden,62.0,15.0,201305,4.88,NASA POWER,1781.2
Sweden,62.0,15.0,201306,4.71,NASA POWER,1719.15
Sweden,62.0,15.0,201307,4.95,NASA POWER,1806.75
Sweden,62.0,15.0,201308,3.84,NASA POWER,1401.6
Sweden,62.0,15.0,201309,2.37,NASA POWER,865.0500000000001
Sweden,62.0,15.0,201310,1.25,NASA POWER,456.25
Sweden,62.0,15.0,201311,0.31,NASA POWER,113.15
Sweden,62.0,15.0,201312,0.1,NASA POWER,36.5
Sweden,62.0,15.0,201313,2.53,NASA POWER,923.4499999999999
Sweden,62.0,15.0,201401,0.19,NASA POWER,69.35
Sweden,62.0,15.0,201402,0.56,NASA POWER,204.4
Sweden,62.0,15.0,201403,2.21,NASA POWER,806.65
Sweden,62.0,15.0,201404,4.01,NASA POWER,1463.6499999999999
Sweden,62.0,15.0,201405,4.41,NASA POWER,1609.65
Sweden,62.0,15.0,201406,5.04,NASA POWER,1839.6
Sweden,62.0,15.0,201407,5.75,NASA POWER,2098.75
Sweden,62.0,15.0,201408,3.74,NASA POWER,1365.1000000000001
Sweden,62.0,15.0,201409,2.79,NASA POWER,1018.35
Sweden,62.0,15.0,201410,0.82,NASA POWER,299.29999999999995
Sweden,62.0,15.0,201411,0.24,NASA POWER,87.6
Sweden,62.0,15.0,201412,0.1,NASA POWER,36.5
Sweden,62.0,15.0,201413,2.5,NASA POWER,912.5
Sweden,62.0,15.0,201501,0.19,NASA POWER,69.35
Sweden,62.0,15.0,201502,0.83,NASA POWER,302.95
Sweden,62.0,15.0,201503,2.29,NASA POWER,835.85
Sweden,62.0,15.0,201504,3.76,NASA POWER,1372.3999999999999
Sweden,62.0,15.0,201505,4.08,NASA POWER,1489.2
Sweden,62.0,15.0,201506,4.94,NASA POWER,1803.1000000000001
Sweden,62.0,15.0,201507,4.19,NASA POWER,1529.3500000000001
Sweden,62.0,15.0,201508,4.35,NASA POWER,1587.7499999999998
Sweden,62.0,15.0,201509,2.08,NASA POWER,759.2
Sweden,62.0,15.0,201510,1.2,NASA POWER,438.0
Sweden,62.0,15.0,201511,0.37,NASA POWER,135.05
Sweden,62.0,15.0,201512,0.11,NASA POWER,40.15
Sweden,62.0,15.0,201513,2.37,NASA POWER,865.0500000000001
Sweden,62.0,15.0,201601,0.2,NASA POWER,73.0
Sweden,62.0,15.0,201602,0.78,NASA POWER,284.7
Sweden,62.0,15.0,201603,2.08,NASA POWER,759.2
Sweden,62.0,15.0,201604,3.16,NASA POWER,1153.4
Sweden,62.0,15.0,201605,4.46,NASA POWER,1627.9
Sweden,62.0,15.0,201606,5.6,NASA POWER,2043.9999999999998
Sweden,62.0,15.0,201607,5.09,NASA POWER,1857.85
Sweden,62.0,15.0,201608,3.71,NASA POWER,1354.15
Sweden,62.0,15.0,201609,2.34,NASA POWER,854.0999999999999
Sweden,62.0,15.0,201610,1.05,NASA POWER,383.25
Sweden,62.0,15.0,201611,0.25,NASA POWER,91.25
Sweden,62.0,15.0,201612,0.11,NASA POWER,40.15
Sweden,62.0,15.0,201613,2.41,NASA POWER,879.6500000000001
Sweden,62.0,15.0,201701,0.21,NASA POWER,76.64999999999999
Sweden,62.0,15.0,201702,0.74,NASA POWER,270.1
Sweden,62.0,15.0,201703,2.05,NASA POWER,748.2499999999999
Sweden,62.0,15.0,201704,3.48,NASA POWER,1270.2
Sweden,62.0,15.0,201705,4.8,NASA POWER,1752.0
Sweden,62.0,15.0,201706,5.15,NASA POWER,1879.7500000000002
Sweden,62.0,15.0,201707,4.5,NASA POWER,1642.5
Sweden,62.0,15.0,201708,3.79,NASA POWER,1383.35
Sweden,62.0,15.0,201709,1.72,NASA POWER,627.8
Sweden,62.0,15.0,201710,0.9,NASA POWER,328.5
Sweden,62.0,15.0,201711,0.33,NASA POWER,120.45
Sweden,62.0,15.0,201712,0.1,NASA POWER,36.5
Sweden,62.0,15.0,201713,2.32,NASA POWER,846.8
Sweden,62.0,15.0,201801,0.2,NASA POWER,73.0
Sweden,62.0,15.0,201802,0.76,NASA POWER,277.4
Sweden,62.0,15.0,201803,2.64,NASA POWER,963.6
Sweden,62.0,15.0,201804,4.11,NASA POWER,1500.15
Sweden,62.0,15.0,201805,5.82,NASA POWER,2124.3
Sweden,62.0,15.0,201806,5.76,NASA POWER,2102.4
Sweden,62.0,15.0,201807,5.87,NASA POWER,2142.55
Sweden,62.0,15.0,201808,3.7,NASA POWER,1350.5
Sweden,62.0,15.0,201809,2.43,NASA POWER,886.95
Sweden,62.0,15.0,201810,1.17,NASA POWER,427.04999999999995
Sweden,62.0,15.0,201811,0.32,NASA POWER,116.8
Sweden,62.0,15.0,201812,0.1,NASA POWER,36.5
Sweden,62.0,15.0,201813,2.75,NASA POWER,1003.75
Sweden,62.0,15.0,201901,0.24,NASA POWER,87.6
Sweden,62.0,15.0,201902,0.81,NASA POWER,295.65000000000003
Sweden,62.0,15.0,201903,2.27,NASA POWER,828.55
Sweden,62.0,15.0,201904,4.36,NASA POWER,1591.4
Sweden,62.0,15.0,201905,4.08,NASA POWER,1489.2
Sweden,62.0,15.0,201906,4.8,NASA POWER,1752.0
Sweden,62.0,15.0,201907,5.05,NASA POWER,1843.25
Sweden,62.0,15.0,201908,3.74,NASA POWER,1365.1000000000001
Sweden,62.0,15.0,201909,1.93,NASA POWER,704.4499999999999
Sweden,62.0,15.0,201910,0.95,NASA POWER,346.75
Sweden,62.0,15.0,201911,0.3,NASA POWER,109.5
Sweden,62.0,15.0,201912,0.11,NASA POWER,40.15
Sweden,62.0,15.0,201913,2.39,NASA POWER,872.35
Sweden,62.0,15.0,202001,0.19,NASA POWER,69.35
Sweden,62.0,15.0,202002,0.94,NASA POWER,343.09999999999997
Sweden,62.0,15.0,202003,2.16,NASA POWER,788.4000000000001
Sweden,62.0,15.0,202004,3.94,NASA POWER,1438.1
Sweden,62.0,15.0,202005,4.8,NASA POWER,1752.0
Sweden,62.0,15.0,202006,6.19,NASA POWER,2259.3500000000004
Sweden,62.0,15.0,202007,4.45,NASA POWER,1624.25
Sweden,62.0,15.0,202008,4.34,NASA POWER,1584.1
Sweden,62.0,15.0,202009,2.31,NASA POWER,843.15
Sweden,62.0,15.0,202010,0.74,NASA POWER,270.1
Sweden,62.0,15.0,202011,0.32,NASA POWER,116.8
Sweden,62.0,15.0,202012,0.09,NASA POWER,32.85
Sweden,62.0,15.0,202013,2.54,NASA POWER,927.1
Switzerland,47.0,8.0,201001,1.11,NASA POWER,405.15000000000003
Switzerland,47.0,8.0,201002,2.16,NASA POWER,788.4000000000001
Switzerland,47.0,8.0,201003,3.22,NASA POWER,1175.3000000000002
Switzerland,47.0,8.0,201004,4.68,NASA POWER,1708.1999999999998
Switzerland,47.0,8.0,201005,3.94,NASA POWER,1438.1
Switzerland,47.0,8.0,201006,5.18,NASA POWER,1890.6999999999998
Switzerland,47.0,8.0,201007,5.94,NASA POWER,2168.1000000000004
Switzerland,47.0,8.0,201008,4.22,NASA POWER,1540.3
Switzerland,47.0,8.0,201009,3.69,NASA POWER,1346.85
Switzerland,47.0,8.0,201010,2.22,NASA POWER,810.3000000000001
Switzerland,47.0,8.0,201011,1.2,NASA POWER,438.0
Switzerland,47.0,8.0,201012,0.81,NASA POWER,295.65000000000003
Switzerland,47.0,8.0,201013,3.2,NASA POWER,1168.0
Switzerland,47.0,8.0,201101,1.15,NASA POWER,419.74999999999994
Switzerland,47.0,8.0,201102,1.96,NASA POWER,715.4
Switzerland,47.0,8.0,201103,3.39,NASA POWER,1237.3500000000001
Switzerland,47.0,8.0,201104,5.31,NASA POWER,1938.1499999999999
Switzerland,47.0,8.0,201105,5.95,NASA POWER,2171.75
Switzerland,47.0,8.0,201106,5.11,NASA POWER,1865.15
Switzerland,47.0,8.0,201107,5.28,NASA POWER,1927.2
Switzerland,47.0,8.0,201108,5.43,NASA POWER,1981.9499999999998
Switzerland,47.0,8.0,201109,3.98,NASA POWER,1452.7
Switzerland,47.0,8.0,201110,2.55,NASA POWER,930.7499999999999
Switzerland,47.0,8.0,201111,1.5,NASA POWER,547.5
Switzerland,47.0,8.0,201112,0.81,NASA POWER,295.65000000000003
Switzerland,47.0,8.0,201113,3.54,NASA POWER,1292.1
Switzerland,47.0,8.0,201201,1.04,NASA POWER,379.6
Switzerland,47.0,8.0,201202,2.21,NASA POWER,806.65
Switzerland,47.0,8.0,201203,4.0,NASA POWER,1460.0
Switzerland,47.0,8.0,201204,3.87,NASA POWER,1412.55
Switzerland,47.0,8.0,201205,5.63,NASA POWER,2054.95
Switzerland,47.0,8.0,201206,5.6,NASA POWER,2043.9999999999998
Switzerland,47.0,8.0,201207,5.37,NASA POWER,1960.05
Switzerland,47.0,8.0,201208,5.36,NASA POWER,1956.4
Switzerland,47.0,8.0,201209,3.49,NASA POWER,1273.8500000000001
Switzerland,47.0,8.0,201210,2.09,NASA POWER,762.8499999999999
Switzerland,47.0,8.0,201211,1.28,NASA POWER,467.2
Switzerland,47.0,8.0,201212,0.9,NASA POWER,328.5
Switzerland,47.0,8.0,201213,3.41,NASA POWER,1244.65
Switzerland,47.0,8.0,201301,1.1,NASA POWER,401.50000000000006
Switzerland,47.0,8.0,201302,1.65,NASA POWER,602.25
Switzerland,47.0,8.0,201303,2.65,NASA POWER,967.25
Switzerland,47.0,8.0,201304,3.54,NASA POWER,1292.1
Switzerland,47.0,8.0,201305,4.24,NASA POWER,1547.6000000000001
Switzerland,47.0,8.0,201306,5.29,NASA POWER,1930.85
Switzerland,47.0,8.0,201307,6.34,NASA POWER,2314.1
Switzerland,47.0,8.0,201308,5.14,NASA POWER,1876.1
Switzerland,47.0,8.0,201309,3.45,NASA POWER,1259.25
Switzerland,47.0,8.0,201310,2.07,NASA POWER,755.55
Switzerland,47.0,8.0,201311,1.08,NASA POWER,394.20000000000005
Switzerland,47.0,8.0,201312,1.21,NASA POWER,441.65
Switzerland,47.0,8.0,201313,3.16,NASA POWER,1153.4
Switzerland,47.0,8.0,201401,1.18,NASA POWER,430.7
Switzerland,47.0,8.0,201402,1.95,NASA POWER,711.75
Switzerland,47.0,8.0,201403,3.58,NASA POWER,1306.7
Switzerland,47.0,8.0,201404,4.14,NASA POWER,1511.1
Switzerland,47.0,8.0,201405,4.9,NASA POWER,1788.5000000000002
Switzerland,47.0,8.0,201406,6.27,NASA POWER,2288.5499999999997
Switzerland,47.0,8.0,201407,4.62,NASA POWER,1686.3
Switzerland,47.0,8.0,201408,4.21,NASA POWER,1536.65
Switzerland,47.0,8.0,201409,3.57,NASA POWER,1303.05
Switzerland,47.0,8.0,201410,2.38,NASA POWER,868.6999999999999
Switzerland,47.0,8.0,201411,1.28,NASA POWER,467.2
Switzerland,47.0,8.0,201412,0.8,NASA POWER,292.0
Switzerland,47.0,8.0,201413,3.24,NASA POWER,1182.6000000000001
Switzerland,47.0,8.0,201501,0.99,NASA POWER,361.35
Switzerland,47.0,8.0,201502,1.92,NASA POWER,700.8
Switzerland,47.0,8.0,201503,3.28,NASA POWER,1197.1999999999998
Switzerland,47.0,8.0,201504,4.96,NASA POWER,1810.4
Switzerland,47.0,8.0,201505,4.67,NASA POWER,1704.55
Switzerland,47.0,8.0,201506,5.75,NASA POWER,2098.75
Switzerland,47.0,8.0,201507,6.29,NASA POWER,2295.85
Switzerland,47.0,8.0,201508,5.13,NASA POWER,1872.45
Switzerland,47.0,8.0,201509,3.4,NASA POWER,1241.0
Switzerland,47.0,8.0,201510,2.11,NASA POWER,770.15
Switzerland,47.0,8.0,201511,1.55,NASA POWER,565.75
Switzerland,47.0,8.0,201512,1.2,NASA POWER,438.0
Switzerland,47.0,8.0,201513,3.44,NASA POWER,1255.6
Switzerland,47.0,8.0,201601,1.09,NASA POWER,397.85
Switzerland,47.0,8.0,201602,1.66,NASA POWER,605.9
Switzerland,47.0,8.0,201603,2.96,NASA POWER,1080.4
Switzerland,47.0,8.0,201604,3.86,NASA POWER,1408.8999999999999
Switzerland,47.0,8.0,201605,4.78,NASA POWER,1744.7
Switzerland,47.0,8.0,201606,5.0,NASA POWER,1825.0
Switzerland,47.0,8.0,201607,5.69,NASA POWER,2076.8500000000004
Switzerland,47.0,8.0,201608,5.2,NASA POWER,1898.0
